2025-03-08 14:59:28 - INFO - Monitorowanie ruchu sieciowego uruchomione.
2025-03-08 14:59:28,284 - Monitorowanie ruchu sieciowego uruchomione.
2025-05-08 17:29:00,983 - 📊 Ruch: 131 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9216), ('79.139.113.14', 2514), ('20.190.76.86', 132), ('77.90.185.6', 74), ('193.46.255.184', 74)]
2025-05-08 17:29:10,987 - 📊 Ruch: 211 pakietów | 0.08 MB/s | Top 5 IP: [('51.83.131.60', 80605), ('79.139.113.14', 5148), ('83.222.190.170', 216), ('91.196.152.46', 74), ('77.90.185.6', 74)]
2025-05-08 17:29:20,987 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10110), ('79.139.113.14', 2730), ('154.205.143.132', 216), ('162.142.125.232', 74), ('77.90.185.6', 74)]
2025-05-08 17:29:30,988 - 📊 Ruch: 144 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10170), ('79.139.113.14', 2676), ('83.222.191.150', 108), ('93.159.230.84', 74), ('46.101.232.52', 54)]
2025-05-08 17:29:40,988 - 📊 Ruch: 156 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10664), ('79.139.113.14', 2676), ('193.46.255.184', 74), ('77.90.185.6', 74), ('93.159.230.85', 74)]
2025-05-08 17:29:50,989 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10422), ('79.139.113.14', 2730), ('20.190.76.86', 206), ('83.222.190.170', 108), ('89.248.163.200', 108)]
2025-05-08 17:30:00,989 - 📊 Ruch: 157 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 11848), ('79.139.113.14', 2730), ('20.190.76.86', 1734), ('83.222.190.170', 108), ('72.251.7.222', 92)]
2025-05-08 17:30:10,992 - 📊 Ruch: 215 pakietów | 0.08 MB/s | Top 5 IP: [('51.83.131.60', 82265), ('79.139.113.14', 5460), ('20.190.76.86', 372), ('193.46.255.184', 74), ('77.90.185.6', 74)]
2025-05-08 17:30:20,992 - 📊 Ruch: 144 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10348), ('79.139.113.14', 2622), ('20.190.76.86', 208), ('35.203.210.171', 58), ('46.101.232.52', 54)]
2025-05-08 17:30:30,994 - 📊 Ruch: 141 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9481), ('79.139.113.14', 2514), ('83.222.190.170', 216), ('77.90.185.6', 148), ('20.190.76.86', 132)]
2025-05-08 17:30:40,994 - 📊 Ruch: 156 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10422), ('79.139.113.14', 2676), ('77.90.185.6', 222), ('193.46.255.184', 74), ('143.42.1.52', 58)]
2025-05-08 17:30:50,995 - 📊 Ruch: 162 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10700), ('79.139.113.14', 2730), ('77.90.185.6', 222), ('83.222.190.170', 216), ('46.101.232.52', 54)]
2025-05-08 17:31:00,996 - 📊 Ruch: 138 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10070), ('79.139.113.14', 2676), ('77.90.185.6', 74), ('51.195.135.163', 46), ('139.99.187.247', 46)]
2025-05-08 17:31:10,996 - 📊 Ruch: 203 pakietów | 0.08 MB/s | Top 5 IP: [('51.83.131.60', 82641), ('79.139.113.14', 5040), ('193.46.255.184', 148), ('103.117.212.28', 116), ('83.222.190.170', 108)]
2025-05-08 17:31:20,996 - 📊 Ruch: 155 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 11910), ('79.139.113.14', 2676), ('20.190.76.86', 362), ('64.62.156.223', 54), ('46.101.232.52', 54)]
2025-05-08 17:31:30,997 - 📊 Ruch: 157 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 11687), ('79.139.113.14', 2712), ('20.190.76.86', 1824), ('2.57.121.148', 445), ('83.222.190.170', 108)]
2025-05-08 17:31:40,997 - 📊 Ruch: 160 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10580), ('79.139.113.14', 2934), ('20.190.76.86', 192), ('193.46.255.184', 148), ('77.90.185.6', 74)]
2025-05-08 17:31:50,999 - 📊 Ruch: 143 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10020), ('79.139.113.14', 2514), ('20.190.76.86', 348), ('162.142.125.91', 74), ('77.90.185.6', 74)]
2025-05-08 17:32:01,001 - 📊 Ruch: 137 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9296), ('79.139.113.14', 2864), ('167.94.146.23', 74), ('77.90.185.6', 74), ('92.222.186.1', 46)]
2025-05-08 17:32:11,001 - 📊 Ruch: 199 pakietów | 0.09 MB/s | Top 5 IP: [('51.83.131.60', 83785), ('79.139.113.14', 5082), ('83.222.190.170', 108), ('193.46.255.184', 74), ('115.231.78.14', 58)]
2025-05-08 17:32:21,001 - 📊 Ruch: 153 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10298), ('79.139.113.14', 2730), ('77.90.185.6', 74), ('195.184.76.94', 74), ('66.132.153.24', 74)]
2025-05-08 17:32:31,003 - 📊 Ruch: 139 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10118), ('79.139.113.14', 2676), ('77.90.185.6', 74), ('170.39.218.156', 54), ('66.22.244.46', 50)]
2025-05-08 17:32:41,005 - 📊 Ruch: 164 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10506), ('79.139.113.14', 2848), ('77.90.185.6', 222), ('20.190.76.86', 206), ('83.222.190.170', 108)]
2025-05-08 17:32:51,005 - 📊 Ruch: 154 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 12140), ('79.139.113.14', 2676), ('20.190.76.86', 1980), ('77.90.185.6', 74), ('46.101.232.52', 54)]
2025-05-08 17:33:01,006 - 📊 Ruch: 153 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10520), ('79.139.113.14', 2880), ('20.190.76.86', 192), ('92.222.184.1', 92), ('198.235.24.242', 58)]
2025-05-08 17:33:11,006 - 📊 Ruch: 202 pakietów | 0.09 MB/s | Top 5 IP: [('51.83.131.60', 84912), ('79.139.113.14', 4986), ('20.190.76.86', 216), ('196.251.66.3', 108), ('77.90.185.6', 74)]
2025-05-08 17:33:21,008 - 📊 Ruch: 136 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9394), ('79.139.113.14', 2460), ('20.190.76.86', 132), ('223.237.28.246', 132), ('77.90.185.6', 74)]
2025-05-08 17:33:31,008 - 📊 Ruch: 143 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9818), ('79.139.113.14', 2712), ('83.222.190.170', 108), ('92.222.184.1', 92), ('162.142.125.143', 74)]
2025-05-08 17:33:41,008 - 📊 Ruch: 152 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10536), ('79.139.113.14', 2730), ('167.94.146.23', 74), ('162.216.150.198', 58), ('167.114.37.1', 46)]
2025-05-08 17:33:51,009 - 📊 Ruch: 150 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10324), ('79.139.113.14', 2622), ('77.90.185.6', 148), ('83.222.190.170', 108), ('193.46.255.184', 74)]
2025-05-08 17:34:01,009 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10436), ('79.139.113.14', 2730), ('20.190.76.86', 206), ('77.90.185.6', 74), ('66.132.148.39', 74)]
2025-05-08 17:34:11,010 - 📊 Ruch: 200 pakietów | 0.09 MB/s | Top 5 IP: [('51.83.131.60', 87082), ('79.139.113.14', 5040), ('20.190.76.86', 156), ('77.90.185.6', 148), ('92.222.186.1', 46)]
2025-05-08 17:34:21,012 - 📊 Ruch: 152 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 11094), ('79.139.113.14', 2730), ('20.190.76.86', 1758), ('193.46.255.184', 74), ('77.90.185.6', 74)]
2025-05-08 17:34:31,015 - 📊 Ruch: 143 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10110), ('79.139.113.14', 2880), ('20.190.76.86', 192), ('35.203.211.14', 58), ('184.105.139.85', 54)]
2025-05-08 17:34:41,015 - 📊 Ruch: 160 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10524), ('79.139.113.14', 2730), ('20.190.76.86', 340), ('77.90.185.6', 74), ('66.132.148.36', 74)]
2025-05-08 17:34:51,016 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9854), ('79.139.113.14', 2514), ('99.51.97.14', 148), ('13.250.139.173', 148), ('103.149.87.34', 108)]
2025-05-08 17:35:01,017 - 📊 Ruch: 143 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10108), ('79.139.113.14', 2676), ('103.117.212.28', 116), ('83.222.191.150', 108), ('152.32.208.169', 74)]
2025-05-08 17:35:11,017 - 📊 Ruch: 205 pakietów | 0.09 MB/s | Top 5 IP: [('51.83.131.60', 87273), ('79.139.113.14', 5094), ('220.121.97.40', 108), ('66.132.148.32', 74), ('77.90.185.6', 74)]
2025-05-08 17:35:21,017 - 📊 Ruch: 152 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10544), ('79.139.113.14', 2730), ('193.46.255.184', 74), ('74.235.100.0', 54), ('184.105.247.236', 54)]
2025-05-08 17:35:31,018 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10440), ('79.139.113.14', 2730), ('83.222.190.170', 216), ('77.90.185.6', 148), ('213.87.246.187', 128)]
2025-05-08 17:35:41,018 - 📊 Ruch: 173 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 12248), ('79.139.113.14', 2730), ('20.190.76.86', 362), ('77.90.185.6', 148), ('213.87.246.187', 124)]
2025-05-08 17:35:51,019 - 📊 Ruch: 159 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 11110), ('79.139.113.14', 2934), ('20.190.76.86', 1758), ('83.222.190.170', 108), ('77.90.185.6', 74)]
2025-05-08 17:36:01,019 - 📊 Ruch: 143 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10148), ('79.139.113.14', 2730), ('20.190.76.86', 192), ('77.90.185.6', 148), ('92.222.184.1', 46)]
2025-05-08 17:36:11,019 - 📊 Ruch: 202 pakietów | 0.09 MB/s | Top 5 IP: [('51.83.131.60', 88418), ('79.139.113.14', 4986), ('20.190.76.86', 340), ('139.99.187.247', 46), ('167.114.37.1', 46)]
2025-05-08 17:36:21,020 - 📊 Ruch: 134 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9296), ('79.139.113.14', 2460), ('103.117.212.28', 116), ('77.90.185.6', 74), ('193.46.255.184', 74)]
2025-05-08 17:36:31,020 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10348), ('79.139.113.14', 2676), ('103.149.87.34', 108), ('91.191.209.198', 108), ('77.90.185.6', 74)]
2025-05-08 17:36:41,020 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10324), ('79.139.113.14', 2730), ('83.222.190.170', 108), ('77.90.185.6', 74), ('88.218.193.40', 58)]
2025-05-08 17:36:51,021 - 📊 Ruch: 150 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10404), ('79.139.113.14', 2912), ('83.222.190.170', 108), ('77.90.185.6', 74), ('193.46.255.184', 74)]
2025-05-08 17:37:01,021 - 📊 Ruch: 156 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10496), ('79.139.113.14', 2676), ('83.222.190.170', 216), ('20.190.76.86', 206), ('77.90.185.6', 74)]
2025-05-08 17:37:11,022 - 📊 Ruch: 205 pakietów | 0.09 MB/s | Top 5 IP: [('51.83.131.60', 90683), ('79.139.113.14', 5094), ('20.190.76.86', 156), ('103.192.198.123', 108), ('83.222.190.170', 108)]
2025-05-08 17:37:21,022 - 📊 Ruch: 163 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 11366), ('79.139.113.14', 2988), ('20.190.76.86', 1758), ('46.232.211.50', 148), ('83.222.190.170', 108)]
2025-05-08 17:37:31,025 - 📊 Ruch: 156 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10630), ('79.139.113.14', 2820), ('20.190.76.86', 342), ('77.90.185.6', 222), ('39.171.56.21', 132)]
2025-05-08 17:37:41,025 - 📊 Ruch: 141 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9454), ('79.139.113.14', 2406), ('20.190.76.86', 198), ('77.90.185.6', 74), ('139.99.187.247', 46)]
2025-05-08 17:37:51,026 - 📊 Ruch: 159 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10612), ('79.139.113.14', 2676), ('83.222.190.170', 216), ('79.126.6.84', 190), ('77.90.185.6', 148)]
2025-05-08 17:38:01,026 - 📊 Ruch: 144 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10182), ('79.139.113.14', 2730), ('193.46.255.184', 74), ('79.126.6.84', 62), ('51.195.135.163', 46)]
2025-05-08 17:38:11,026 - 📊 Ruch: 198 pakietów | 0.09 MB/s | Top 5 IP: [('51.83.131.60', 90475), ('79.139.113.14', 5148), ('83.222.190.170', 108), ('8.222.161.202', 94), ('77.90.185.6', 74)]
2025-05-08 17:38:21,027 - 📊 Ruch: 148 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10230), ('79.139.113.14', 2676), ('83.222.190.170', 108), ('77.90.185.6', 74), ('45.33.33.184', 58)]
2025-05-08 17:38:31,027 - 📊 Ruch: 154 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10428), ('79.139.113.14', 2676), ('20.190.76.86', 206), ('103.117.212.28', 116), ('83.222.190.170', 108)]
2025-05-08 17:38:41,028 - 📊 Ruch: 170 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 12804), ('79.139.113.14', 2826), ('20.190.76.86', 1980), ('83.222.190.170', 108), ('77.90.185.6', 74)]
2025-05-08 17:38:51,028 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10648), ('79.139.113.14', 2676), ('20.190.76.86', 192), ('167.94.138.152', 144), ('77.90.185.6', 74)]
2025-05-08 17:39:01,029 - 📊 Ruch: 137 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9450), ('79.139.113.14', 2460), ('83.222.190.170', 216), ('20.190.76.86', 216), ('193.46.255.184', 74)]
2025-05-08 17:39:11,029 - 📊 Ruch: 198 pakietów | 0.09 MB/s | Top 5 IP: [('51.83.131.60', 91741), ('79.139.113.14', 5040), ('20.190.76.86', 132), ('77.90.185.6', 74), ('167.114.37.1', 46)]
2025-05-08 17:39:21,029 - 📊 Ruch: 143 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10138), ('79.139.113.14', 2676), ('77.90.185.6', 74), ('167.114.37.1', 46), ('193.70.125.118', 46)]
2025-05-08 17:39:31,030 - 📊 Ruch: 142 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9990), ('79.139.113.14', 2676), ('83.222.190.170', 108), ('77.90.185.6', 74), ('193.46.255.184', 74)]
2025-05-08 17:39:41,030 - 📊 Ruch: 159 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10494), ('79.139.113.14', 2784), ('83.222.190.170', 216), ('77.90.185.6', 74), ('162.142.125.229', 74)]
2025-05-08 17:39:51,031 - 📊 Ruch: 146 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10320), ('79.139.113.14', 2676), ('20.190.76.86', 206), ('77.90.185.6', 74), ('92.222.186.1', 46)]
2025-05-08 17:40:01,031 - 📊 Ruch: 160 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 11784), ('79.139.113.14', 2730), ('20.190.76.86', 1734), ('83.222.190.170', 216), ('193.46.255.184', 74)]
2025-05-08 17:40:11,031 - 📊 Ruch: 207 pakietów | 0.10 MB/s | Top 5 IP: [('51.83.131.60', 93469), ('79.139.113.14', 5514), ('20.190.76.86', 180), ('77.90.185.6', 74), ('199.45.154.176', 74)]
2025-05-08 17:40:21,032 - 📊 Ruch: 149 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10362), ('79.139.113.14', 2730), ('20.190.76.86', 334), ('77.90.185.6', 74), ('92.222.184.1', 46)]
2025-05-08 17:40:31,033 - 📊 Ruch: 135 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9396), ('79.139.113.14', 2460), ('20.190.76.86', 198), ('83.222.190.82', 108), ('77.90.185.6', 74)]
2025-05-08 17:40:41,033 - 📊 Ruch: 159 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10422), ('79.139.113.14', 2730), ('83.222.190.170', 216), ('83.222.191.150', 108), ('77.90.185.6', 74)]
2025-05-08 17:40:51,033 - 📊 Ruch: 144 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9976), ('79.139.113.14', 2676), ('83.222.190.170', 108), ('77.90.185.6', 74), ('115.231.78.14', 58)]
2025-05-08 17:41:01,034 - 📊 Ruch: 154 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10523), ('79.139.113.14', 2730), ('212.113.112.49', 109), ('193.70.125.118', 92), ('193.46.255.184', 74)]
2025-05-08 17:41:11,034 - 📊 Ruch: 194 pakietów | 0.09 MB/s | Top 5 IP: [('51.83.131.60', 93594), ('79.139.113.14', 5202), ('77.90.185.6', 74), ('51.195.135.163', 46), ('92.222.184.1', 46)]
2025-05-08 17:41:21,037 - 📊 Ruch: 150 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10428), ('79.139.113.14', 2896), ('83.222.190.170', 108), ('77.90.185.6', 74), ('51.195.135.163', 46)]
2025-05-08 17:41:31,037 - 📊 Ruch: 162 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 11784), ('79.139.113.14', 2916), ('20.190.76.86', 362), ('83.222.190.170', 216), ('77.90.185.6', 74)]
2025-05-08 17:41:41,040 - 📊 Ruch: 170 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 11328), ('79.139.113.14', 2730), ('20.190.76.86', 1824), ('193.46.255.184', 148), ('173.207.161.186', 132)]
2025-05-08 17:41:51,041 - 📊 Ruch: 137 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9311), ('79.139.113.14', 2460), ('20.190.76.86', 192), ('91.148.190.150', 116), ('204.76.203.80', 81)]
2025-05-08 17:42:01,044 - 📊 Ruch: 134 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9776), ('79.139.113.14', 2514), ('20.190.76.86', 208), ('91.196.152.87', 74), ('51.195.135.163', 46)]
2025-05-08 17:42:11,046 - 📊 Ruch: 207 pakietów | 0.10 MB/s | Top 5 IP: [('51.83.131.60', 95225), ('79.139.113.14', 5148), ('20.190.76.86', 132), ('66.132.148.40', 74), ('77.90.185.6', 74)]
2025-05-08 17:42:21,046 - 📊 Ruch: 154 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10566), ('79.139.113.14', 2676), ('83.222.190.170', 108), ('77.90.185.6', 74), ('35.203.211.70', 58)]
2025-05-08 17:42:31,047 - 📊 Ruch: 142 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10054), ('79.139.113.14', 2730), ('83.222.190.170', 108), ('154.205.143.132', 108), ('77.90.185.6', 74)]
2025-05-08 17:42:41,047 - 📊 Ruch: 167 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10692), ('79.139.113.14', 2676), ('189.203.178.180', 132), ('103.192.198.160', 108), ('83.222.190.170', 108)]
2025-05-08 17:42:51,047 - 📊 Ruch: 145 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10224), ('79.139.113.14', 2622), ('83.222.190.170', 108), ('193.163.125.175', 58), ('51.195.135.163', 46)]
2025-05-08 17:43:01,048 - 📊 Ruch: 154 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10442), ('79.139.113.14', 2946), ('123.191.83.129', 222), ('83.222.190.170', 108), ('77.90.185.6', 74)]
2025-05-08 17:43:11,048 - 📊 Ruch: 207 pakietów | 0.10 MB/s | Top 5 IP: [('51.83.131.60', 97250), ('79.139.113.14', 5094), ('20.190.76.86', 362), ('77.90.185.6', 74), ('193.46.255.184', 74)]
2025-05-08 17:43:21,048 - 📊 Ruch: 138 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10040), ('79.139.113.14', 2460), ('20.190.76.86', 1824), ('77.90.185.6', 74), ('46.101.232.52', 54)]
2025-05-08 17:43:31,049 - 📊 Ruch: 146 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10406), ('79.139.113.14', 2622), ('20.190.76.86', 192), ('167.114.37.1', 92), ('77.90.185.6', 74)]
2025-05-08 17:43:41,049 - 📊 Ruch: 158 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10620), ('79.139.113.14', 2622), ('20.190.76.86', 340), ('83.222.190.170', 108), ('193.46.255.184', 74)]
2025-05-08 17:43:51,054 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10458), ('79.139.113.14', 2676), ('202.151.212.100', 124), ('83.222.190.170', 108), ('167.94.146.29', 74)]
2025-05-08 17:44:01,055 - 📊 Ruch: 138 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9896), ('79.139.113.14', 2676), ('77.90.185.6', 74), ('167.114.37.1', 46), ('92.222.186.1', 46)]
2025-05-08 17:44:11,055 - 📊 Ruch: 210 pakietów | 0.10 MB/s | Top 5 IP: [('51.83.131.60', 97364), ('79.139.113.14', 5364), ('83.222.190.170', 108), ('77.90.185.6', 74), ('193.46.255.184', 74)]
2025-05-08 17:44:21,055 - 📊 Ruch: 142 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10118), ('79.139.113.14', 2934), ('77.90.185.6', 74), ('13.89.124.223', 54), ('193.70.125.118', 46)]
2025-05-08 17:44:31,056 - 📊 Ruch: 155 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10504), ('79.139.113.14', 2730), ('20.190.76.86', 206), ('77.90.185.6', 74), ('118.193.59.227', 58)]
2025-05-08 17:44:41,056 - 📊 Ruch: 154 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 11552), ('79.139.113.14', 2676), ('20.190.76.86', 156), ('83.222.190.170', 108), ('193.46.255.184', 74)]
2025-05-08 17:44:51,057 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10404), ('79.139.113.14', 2514), ('20.190.76.86', 1824), ('46.101.232.52', 108), ('83.222.190.170', 108)]
2025-05-08 17:45:01,058 - 📊 Ruch: 139 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10000), ('79.139.113.14', 2730), ('20.190.76.86', 192), ('77.90.185.6', 74), ('167.114.37.1', 46)]
2025-05-08 17:45:11,059 - 📊 Ruch: 225 pakietów | 0.10 MB/s | Top 5 IP: [('51.83.131.60', 98392), ('79.139.113.14', 6090), ('20.190.76.86', 348), ('185.224.128.23', 108), ('83.222.190.170', 108)]
2025-05-08 17:45:21,059 - 📊 Ruch: 151 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10460), ('79.139.113.14', 2730), ('5.188.206.22', 108), ('83.222.190.170', 108), ('193.46.255.184', 74)]
2025-05-08 17:45:31,060 - 📊 Ruch: 156 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10554), ('79.139.113.14', 2766), ('185.93.89.118', 132), ('103.117.212.28', 116), ('46.101.232.52', 108)]
2025-05-08 17:45:41,060 - 📊 Ruch: 143 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9956), ('79.139.113.14', 2622), ('77.90.185.6', 74), ('139.99.1.148', 46), ('92.222.186.1', 46)]
2025-05-08 17:45:51,060 - 📊 Ruch: 149 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10266), ('79.139.113.14', 2826), ('193.46.255.184', 74), ('66.132.148.32', 74), ('77.90.185.6', 74)]
2025-05-08 17:46:01,061 - 📊 Ruch: 147 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10288), ('79.139.113.14', 2788), ('20.190.76.86', 206), ('83.222.190.170', 108), ('77.90.185.6', 74)]
2025-05-08 17:46:11,061 - 📊 Ruch: 202 pakietów | 0.10 MB/s | Top 5 IP: [('51.83.131.60', 101049), ('79.139.113.14', 4932), ('20.190.76.86', 1914), ('77.90.185.6', 74), ('115.231.78.14', 58)]
2025-05-08 17:46:21,063 - 📊 Ruch: 142 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 9428), ('79.139.113.14', 2676), ('20.190.76.86', 192), ('193.46.255.184', 148), ('5.188.206.22', 108)]
2025-05-08 17:46:31,064 - 📊 Ruch: 149 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10392), ('79.139.113.14', 2676), ('20.190.76.86', 216), ('77.90.185.6', 74), ('64.62.197.171', 54)]
2025-05-08 17:46:41,064 - 📊 Ruch: 159 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10694), ('79.139.113.14', 2730), ('77.90.185.6', 148), ('20.190.76.86', 132), ('45.138.159.135', 54)]
2025-05-08 17:46:51,067 - 📊 Ruch: 143 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10194), ('79.139.113.14', 2730), ('193.46.255.184', 74), ('77.90.185.6', 74), ('64.62.156.179', 54)]
2025-05-08 17:47:01,067 - 📊 Ruch: 148 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10200), ('79.139.113.14', 2730), ('83.222.190.170', 216), ('77.90.185.6', 74), ('92.222.186.1', 46)]
2025-05-08 17:47:11,067 - 📊 Ruch: 208 pakietów | 0.10 MB/s | Top 5 IP: [('51.83.131.60', 100365), ('79.139.113.14', 5838), ('139.99.1.148', 46), ('193.70.125.118', 46), ('72.251.7.222', 46)]
2025-05-08 17:47:21,068 - 📊 Ruch: 154 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10410), ('79.139.113.14', 2676), ('20.190.76.86', 206), ('195.82.147.146', 116), ('83.222.190.170', 108)]
2025-05-08 17:47:31,068 - 📊 Ruch: 153 pakietów | 0.02 MB/s | Top 5 IP: [('51.83.131.60', 11454), ('79.139.113.14', 2622), ('20.190.76.86', 1800), ('103.246.109.122', 132), ('72.251.7.222', 92)]
2025-05-08 17:47:41,069 - 📊 Ruch: 142 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10034), ('79.139.113.14', 2514), ('20.190.76.86', 180), ('77.90.185.6', 74), ('46.164.170.59', 66)]
2025-05-08 17:47:51,069 - 📊 Ruch: 146 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10300), ('79.139.113.14', 2622), ('20.190.76.86', 342), ('193.46.255.184', 74), ('77.90.185.6', 74)]
2025-05-08 17:48:01,069 - 📊 Ruch: 149 pakietów | 0.01 MB/s | Top 5 IP: [('51.83.131.60', 10386), ('79.139.113.14', 2622), ('20.190.76.86', 198), ('34.91.105.139', 108), ('83.222.190.170', 108)]
